"affy_hg_u133_plus_2","hgnc_symbol","gene_biotype","GSM1130907_Joo091-HG-U133Plus2.cel.gz","GSM1130908_Joo092-HG-U133Plus2.cel.gz","GSM1130909_Joo093-HG-U133Plus2.cel.gz","GSM1130910_Joo094-HG-U133Plus2.cel.gz","GSM1130911_Joo095-HG-U133Plus2.cel.gz","GSM1130912_Joo096-HG-U133Plus2.cel.gz","GSM1130913_Joo097-HG-U133Plus2.cel.gz","GSM1130914_Joo098-HG-U133Plus2.cel.gz","GSM1130915_Joo099-HG-U133Plus2.cel.gz","GSM1130916_Joo100-HG-U133Plus2.cel.gz","GSM1130917_Joo101-HG-U133Plus2.cel.gz","GSM1130918_Joo102-HG-U133Plus2.cel.gz","GSM1130919_Joo109-HG-U133Plus2.cel.gz","GSM1130920_Joo110-HG-U133Plus2.cel.gz","GSM1130921_Joo111-HG-U133Plus2.cel.gz","GSM1130922_Joo113-HG-U133Plus2.cel.gz","GSM1130923_Joo114-HG-U133Plus2.cel.gz","GSM1130924_Joo115-HG-U133Plus2.cel.gz","GSM1130925_Joo116-HG-U133Plus2.cel.gz","GSM1130926_Joo118-HG-U133Plus2.cel.gz","GSM1130927_Joo119-HG-U133Plus2.cel.gz","GSM1130928_Joo121-HG-U133Plus2.cel.gz","GSM1130929_Joo122-HG-U133Plus2.cel.gz","GSM1130930_Joo123-HG-U133Plus2.cel.gz","GSM1130931_Joo124-HG-U133Plus2.cel.gz","GSM1130932_Joo125-HG-U133Plus2.cel.gz","GSM1130933_Joo126-HG-U133Plus2.cel.gz","GSM1130934_Joo127-HG-U133Plus2.cel.gz","GSM1130935_Joo128-HG-U133Plus2.cel.gz","GSM1130936_Joo129-HG-U133Plus2.cel.gz","GSM1130937_Joo130-HG-U133Plus2.cel.gz","GSM1130938_Joo131-HG-U133Plus2.cel.gz","GSM1130939_Joo132-HG-U133Plus2.cel.gz","GSM1130940_Joo133-HG-U133Plus2.cel.gz","GSM1130941_Joo135-HG-U133Plus2.cel.gz","GSM1130942_Joo137-HG-U133Plus2.cel.gz","GSM1130943_Joo138-HG-U133Plus2.cel.gz","GSM1130944_Joo139-HG-U133Plus2.cel.gz","GSM1130945_Joo140-HG-U133Plus2.cel.gz","GSM1130946_Joo141-HG-U133Plus2.cel.gz","GSM1130947_Joo142-HG-U133Plus2.cel.gz","GSM1130948_Joo143-HG-U133Plus2.cel.gz","GSM1130949_Joo144-HG-U133Plus2.cel.gz","GSM1130950_Joo145-HG-U133Plus2.cel.gz","GSM1130951_Joo146-HG-U133Plus2.cel.gz","GSM1130952_Joo147-HG-U133Plus2.cel.gz","GSM1130953_Joo148-HG-U133Plus2.cel.gz","GSM1130954_Joo149-HG-U133Plus2.cel.gz","GSM1130955_Joo150-HG-U133Plus2.cel.gz","GSM1130956_Joo151-HG-U133Plus2.cel.gz","GSM1130957_Joo152-HG-U133Plus2.cel.gz","GSM1130958_Joo153-HG-U133Plus2.cel.gz","GSM1130959_Joo154-HG-U133Plus2.cel.gz","GSM1130960_Joo155-HG-U133Plus2.cel.gz","GSM1130961_Joo156-HG-U133Plus2.cel.gz","label"
"37652_at","CABIN1","protein_coding",8.00180485612081,7.73667474095703,7.74761584755519,7.76813243368815,7.97132263665785,7.88866010377273,7.54673576088224,7.58803237084781,8.01268468730917,7.46124666451861,7.60460407899932,7.59358162183516,7.59656012747145,7.7344410820507,7.33183661724905,7.58902745733515,7.58957009211203,7.67541773936007,7.78011413251356,7.95345183696887,7.48247899294656,7.84502375184291,7.91808747117084,8.35236701584714,7.51075910884179,7.54428544443877,7.32499065235194,7.59324301120336,7.95043409145099,7.72822950300656,7.78213754960343,7.62062107425965,7.25370696334126,7.73960755923426,7.61966794054425,8.16264987065307,8.0361987397323,7.91694983617401,7.98050050912501,7.66428979667877,7.64768810476526,7.79203159355271,8.07977765501334,7.9009536307684,7.97077502167007,7.90214662251622,8.51886058476484,7.8008974520892,7.92586650871763,7.35746404618513,7.98534361848752,7.91045748288793,7.87470428503205,7.20119414172716,7.64200121750467,"0"
"1557581_x_at","CABIN1","protein_coding",3.33462228803773,3.38388435687099,3.21250143707905,3.55196695119208,3.47892908769281,3.60124833067958,3.35610638574246,3.41912642973773,3.4668497318719,3.03241588760251,3.83785450862406,3.27786425204927,3.72314410516461,3.7745549554834,3.47449472610471,3.54131171469269,3.23906283650005,3.53759051047163,3.16894166562445,3.54131171469269,3.63275104336325,3.14101068838916,3.55355394974271,3.42892189292054,4.32295066654094,3.74082304449925,3.2510930479692,3.99585990110517,3.34336673173654,3.72531702001687,3.53759051047163,3.39635403781103,3.39569732305407,3.86642127951675,3.95389244189014,3.59634918731387,3.43171047605238,3.66355400946351,3.45702412418816,4.00783688953489,3.63974156626483,3.20442941836418,4.52445129313326,3.74366281770974,3.46756047865698,3.8439380375938,3.49315194663533,3.57812365225533,3.57976801856955,3.36713688773197,4.07302276906375,3.88258830847616,3.45132328190614,3.20372685941373,3.53717172778028,"0"
"205845_at","CACNA1H","protein_coding",6.26163649180471,6.04679170625699,6.32040040719278,6.04922032250319,5.88980758331491,6.12616175364882,6.21634259164335,6.5771278402432,5.92560010174357,6.54861596339263,6.19548873190267,6.06475957147895,6.34376500718123,6.10611232050587,6.30950765065594,5.85472160395811,6.45966758715948,6.28366542556296,6.28462489996894,6.30392285807278,5.68936207193929,6.19548873190267,6.17897674770994,6.16260468550384,5.91078109977231,6.08384189885958,5.65889130088196,6.29320124797791,5.94095168485016,6.04026587950727,6.67867837632276,6.35371645720328,6.0412028148668,6.19343602384468,6.19548873190267,6.59079509135966,6.68635443114671,6.39194008523598,6.36527751393729,6.56539218514362,6.2169680266059,6.58335593515389,6.4626273665354,6.14024004072099,6.22397543362326,6.22419232875124,6.29266460639438,6.16556809169641,6.08969886162664,6.01381531648517,6.21698322039537,5.97326823960888,5.99826668034872,6.44371651768747,5.95369856433263,"1"
"202715_at","CAD","protein_coding",6.11281306512179,6.03683341432348,6.07323795109701,6.14032167196595,6.37515980969122,6.06756898382004,6.25534302037201,6.08962005986396,5.86794992249574,6.19719421233234,5.93155507439926,6.16426234841528,6.10014335695231,6.11541884431626,6.51416346240784,6.31760476226388,6.3387048095268,5.83712983279695,6.08220585789737,6.56944149503355,6.48125423053815,6.01428563706248,6.29268858421198,6.29170813285432,5.94605773296119,6.07877299355664,5.8420120026445,6.1190535090747,6.30049104838901,6.31207305348522,6.37248762708523,6.15177057202341,5.90405513939348,6.25199214726308,6.40418892849339,6.48309807788897,6.40344355603251,6.31473032981752,6.23538660016982,6.57970448654529,6.31850824112189,6.13812269541596,6.45258409875255,6.56942134636993,6.35822860823705,6.31241077558083,6.54893863845165,6.27199693055774,6.33164813548777,6.08260177256365,6.65150518349962,6.64739789363395,6.33191354767553,6.17253564682542,6.2145983163444,"1"
"201617_x_at","CALD1","protein_coding",2.22307849742755,2.19645740203311,2.34320584565024,2.16357066897875,2.52050108721373,2.49147406598158,2.33097281212434,2.36405481999516,2.3950481884955,2.57535591344974,2.50329706576063,2.36957197848227,2.50503843121707,2.31312619980218,2.32938856660469,2.47479927800856,2.27060588297425,2.30363274559245,2.56527587131951,2.2857900664423,2.21255064478415,2.33851261426609,2.39623947543314,2.37852028468549,2.43370060292204,2.24209446298177,2.28642292038204,2.27964388957115,2.25375220614823,2.29446740247918,2.23364561411094,2.1380258780251,2.26040411141416,2.47851301516257,2.24403458434142,2.3686058823996,2.32331384816583,2.22649431245069,2.336719362609,2.40471260533817,2.08915025035093,2.72265004565481,2.30409178879219,2.33508839914464,2.18944825503627,2.2554210852657,2.13778392164943,2.53321615235358,2.57776620057045,2.53950157412442,2.42105301216111,1.98256371073716,2.32938856660469,2.65913068364142,2.35258782131415,"0"
"205525_at","CALD1","protein_coding",2.37371387165458,2.52251938875004,2.60051506816497,2.75447283485714,2.65932539941502,2.63249323280739,2.5504028059244,2.86994511515193,2.39654440030595,2.25211616442446,2.31390537512502,2.4567184553421,2.48018163681411,2.27386384294534,2.33505717142056,2.5093232285192,2.47720664310422,2.55035404084228,2.43360897175609,2.49368395041813,2.55035404084228,2.53879675199158,2.75246198048701,2.46738271207355,2.36717902117079,2.75682825745347,2.45436504829908,2.48828725822862,2.61654674142503,2.53233997339292,2.6565720937123,2.35592439574505,2.60464533458118,2.66336516581701,2.37195811228397,2.70904998182091,3.01844206059722,2.56496243090607,2.93743418919611,2.29777162293227,2.63071409963838,3.12389534810331,2.63836743279577,2.52257485466068,2.54777435765504,2.39657765365314,2.3015307934626,2.65550914486385,2.79314133132199,2.61605107586805,3.01270909898719,2.16814695295891,2.94435417416728,2.90585197889125,2.66621101750601,"0"
"215199_at","CALD1","protein_coding",2.91973342130342,2.72901198321928,2.84759376353026,2.86464488518249,3.04428468077616,2.92785408428349,2.75879547424608,2.89975454130839,2.86464488518249,2.96771959975644,2.80210931818901,3.01836355136665,2.73343055537883,2.91496311451374,2.98395122260621,2.8391112975257,2.99158645668333,3.05649993711261,2.75693084414242,3.07284699675545,2.98148796251657,3.05698017468257,3.03624726509918,3.06277802118274,2.9341589829518,3.01486779583875,3.03831297753456,3.10539493199127,3.07242347747074,2.84551598937958,2.92785408428349,3.21706654968391,3.44378614270073,3.29507713459134,2.94961287675679,2.65277919921077,2.93901875476507,3.19255459380418,3.15012697900413,2.81421697531454,3.11969460291557,3.07371463338175,2.89074041618951,3.05048812759516,2.99809335930551,3.08540878831254,3.09862359405129,3.05557911380748,3.06547050701563,2.84148972379728,3.03190099510481,3.26128579330228,2.92647537994799,3.51356822559875,2.7036524090411,"0"
"201615_x_at","CALD1","protein_coding",4.69863818227878,4.58211113157642,4.99015247654478,4.38145796160285,4.52216150028991,4.19700638983867,4.68880913799616,4.92612253438165,4.07484373131949,4.8857294364095,4.39707209174178,5.0628829714587,4.50667778649751,4.2555368287179,4.29408019772709,4.77267556951283,4.79424305485604,4.36345167666981,4.48870167106689,4.34442856852622,4.33666235089064,4.32600907754526,4.37499150923988,4.9770511335509,4.19910001569941,4.58595386027143,4.42310562903289,4.05435729646201,4.28994790526669,4.55168281126423,4.43468711742643,4.46936627147849,4.25801382630264,4.48870167106689,4.55036982876925,4.79992415146005,4.54498465252957,4.38688215314019,4.70960106139508,4.47183087678672,4.48870167106689,4.63714503465921,4.48107298508067,4.4308193913084,4.51765308822659,4.62521828498857,4.47386396794544,4.56432009474968,4.30055688304132,4.37639360206137,4.07549496327799,4.3561745823575,4.85006148866889,4.50287399318447,4.58604885384071,"0"
"212077_at","CALD1","protein_coding",3.41541488029236,3.93242543255689,5.49166571458673,3.52543218808066,3.64082220633758,4.35909455121331,4.36143747973169,4.69700298364871,2.85190963165315,4.02263850799934,3.93371749117784,2.87721149904515,4.44089015723433,3.97054583764151,3.21198985316564,4.09876673814415,3.73740609646566,3.41286978179185,4.40157366077224,3.56097590886634,3.96588043165535,3.69496892965512,4.09323353101897,4.0625288414656,3.69563673660339,3.64447086209309,3.87081649794037,3.23095949745366,3.41490236967333,3.25160349383192,2.93160483714828,3.76326375681538,3.51268704649157,2.73276956365018,3.24258243975622,2.94790776254223,3.10783675498248,3.45919318595446,3.25853680760632,3.85966533680594,3.34187831502491,3.63980791315406,3.07410112563698,2.84619000044633,3.61082581363408,3.03501662777335,2.85092916874184,4.37366849729797,3.62070887129108,4.98817901639665,3.21660649317264,3.88565982448252,3.20787107842618,2.97214964863619,3.88868833378141,"0"
"215198_s_at","CALD1","protein_coding",3.92266146508323,4.05939996343911,3.98638556688316,3.80871917074521,4.47174515497511,3.92266146508323,3.74743630958133,4.24438661314316,3.71206075166876,4.20973000275785,3.80248618797739,4.49503103208833,3.97799253632489,3.74786894218007,4.31679738829679,3.90100984897122,4.44799473323797,3.76834978225736,3.74290712360598,3.96172816655408,3.63473355740614,4.06013636953849,3.61673864060982,3.93381441498382,3.67308108815749,3.80308900146985,3.54497060886136,3.54429217686436,3.90043686096913,3.95650582795264,3.92266146508323,4.07501295209167,3.74116215481209,3.90630059630481,4.15787494759632,3.92977576081577,4.02019192613619,4.02482556752794,3.95296646820413,3.74770675075833,3.99576409823494,4.22571379485934,3.91137326533214,4.14271876129031,3.93801796121108,3.93643867816628,3.55407917170576,3.80351738141217,3.4780586184724,3.72041640963621,3.68982187793869,3.86966362401735,4.15775035731968,4.42978324675669,4.13477084679068,"0"
"201616_s_at","CALD1","protein_coding",2.79130536398707,2.96202520582078,3.01809789133784,2.65808487368408,2.97579316567367,3.07110400352691,2.6534415852649,3.17563302625116,2.27226366866777,3.01959114071629,2.76808645721868,3.15581389069294,3.06109638900267,2.87480467968776,3.07114242769677,2.88162062710832,2.98763239329279,3.13258111753811,2.80690235506051,2.81659049997759,2.5994302466907,3.17526062634113,3.15951397500355,3.21862975585429,2.59465890163446,2.54343689158133,3.3370928330988,2.48056782332273,3.14033867950988,2.69390739440359,2.57569280533178,2.73201867675715,2.78990222880337,2.81577652457433,2.94723892699068,2.73027697819809,2.89534021389101,2.79360778847038,2.84598439910048,2.84797991324777,2.97671042111249,2.99436224212757,2.68493190655425,2.76179786314384,2.80471656953674,2.77662489758903,2.61070501722354,3.00919721442738,2.76000795204733,2.76944923764848,2.766383445752,2.97621546525439,2.72433204451047,3.17611593303926,2.51455956185924,"0"
"210244_at","CAMP","protein_coding",7.37871433644119,7.17730773486607,8.29156905536407,6.73332217052806,6.84010112601864,7.90347825257659,7.25929836677467,8.18655750493701,6.72489620168119,8.05602350313993,6.79710750458556,6.86747042916757,6.40141938930239,6.6075318479499,6.89893042672608,6.41204004695725,6.278519373958,7.0810210430613,7.1454929297133,6.63962771870342,6.43312279793626,6.91723952188998,7.61900407563675,6.4268101484583,6.6975468246129,6.81198276978413,7.07352924583833,7.37516364127771,6.28684475977236,6.58454797240251,7.17040800890523,7.24797149161357,7.3985345118021,7.05772285632851,7.00088359874968,6.9120494465106,7.40983078732726,7.35790356841333,7.02671278113408,7.57030389154693,7.0254313462288,7.51121265040465,6.57509918649398,7.28086173882702,6.40390431251516,6.45249681815547,6.69933067924857,7.1092805528843,6.38902249158077,7.23474400316811,6.31495759015576,6.88400381457921,7.3222173812373,7.5660136176754,6.21530915483306,"0"
"200625_s_at","CAP1","protein_coding",11.4079773577141,11.2761171946936,11.1524171667536,11.5838594285407,11.3650535933775,11.5285736806876,10.6105626037554,10.4694223255253,11.3384405379698,10.7069012436447,11.2322992387458,10.7455119186991,11.2404846476414,11.4497323657887,10.407268247577,11.4684125355209,10.959261585976,11.7046580293698,11.4931825756872,10.8666261565746,11.0118176285517,11.211784248638,11.4740967306027,10.9352539149288,11.2805587827084,11.5409827465589,11.3521875076878,11.5000059635455,11.6289529342458,11.4198538231029,11.5385743778208,11.1844541626082,11.0796731018029,11.0439797960735,11.147162034938,10.9593728591399,11.3159785725357,11.1582146032848,11.5146384406077,11.1821226996777,11.0957162503813,11.1264696267198,11.3476455763538,10.8916121127642,11.2586963643351,11.0694249207039,11.6175874983325,11.3671865092735,11.6087421882973,11.2526911052444,11.4465240515866,11.2326855322424,10.861789036886,10.5060501341541,11.4316368380699,"1"
"213798_s_at","CAP1","protein_coding",12.0302307694805,11.7788394462633,11.5397840000889,11.764234672528,11.5920533903277,11.7710414025188,11.1317509195208,11.2729110278672,11.9294816165532,11.4028601781211,11.8037388357838,11.3382621501278,11.6233810339964,12.0351664863973,10.6636054476336,11.7397253218864,11.4103969192826,12.1691956858382,12.0907923585808,11.2272210376778,11.1904590075072,11.4259608488441,11.9116273422172,11.3650800262727,11.5406806264942,11.6738766549733,11.5790140942807,11.7704663707464,11.8530117980426,11.5764658983212,11.855127728114,11.823249764751,11.8124528477472,11.6655418390984,11.5634038405638,11.5238535303416,11.9188686002815,11.6067066011664,11.9072868239492,11.7799584288189,11.2935385863171,11.4156512031224,11.8052878764371,11.4934986469202,11.6318788890951,11.4713882753885,12.1091876341245,11.5293553440598,11.8834047186583,11.4485555310517,11.8099701639095,11.5729169239949,11.3918486838687,11.0897038800492,11.6783328066115,"1"
"211922_s_at","CAT","protein_coding",8.54582204355044,8.25333884133678,7.50304117560156,8.42038662489109,8.57787760128547,9.10342094270409,7.62122273759022,7.50076843245483,9.16163258881406,8.39128701730446,8.85296089437797,7.84033128211336,8.33879426154545,8.61496869758361,7.93784323734883,8.39917439919348,7.65032690989695,9.20096480117265,8.34777813341669,7.7865567696737,9.41309429280711,8.42899137493289,8.83862226821632,7.97239832580019,8.08279349200835,8.36073071829723,8.21270335417702,8.55488420723907,8.44352095131994,8.29125792192452,8.07249068567792,7.87558199440246,8.35329093746541,8.2216575441895,7.32757679521134,7.98990190781868,8.54046558341079,8.1333022416288,8.59996872058721,7.80115761970768,8.45750336109055,8.19916759816126,8.0766172134772,7.9343561844488,8.05283932153137,8.21138292566766,9.10874507448288,7.95872732865105,8.27523508421098,7.96597228867473,9.08909306774958,8.26383545609597,8.39323767864683,7.86129248320141,8.3654019340428,"1"
"201432_at","CAT","protein_coding",11.086745897223,10.7590896813407,10.0610528750321,10.8497322518776,11.0287134442321,11.478464668532,10.2289022597253,10.1027261009951,11.3511666981147,10.9095492535369,11.2886093775482,10.2766919169931,10.5642566555584,11.1129665090574,10.392331278475,10.7474612381129,10.2471569409158,11.5631385101623,10.6144634770269,10.2794215320447,11.6506792713096,10.8641487840235,11.2474506166826,10.3766628668596,10.4834419794626,10.9549373041086,10.689977770891,10.9356001901342,10.8790929625545,10.8068043522554,10.4018242433871,10.5215229111118,11.022507428474,10.5285033338401,9.82318748256652,10.2151367022722,10.6503073645927,10.6298333270013,11.0493950199598,10.4000207238177,10.9154305859618,10.7163029729404,10.6132628585401,10.4990377718055,10.7077754976041,10.7137805125452,11.3545800292455,10.4934605076534,10.8083376013535,10.7309765416909,11.5235883543284,10.6419568283108,10.8527504241091,10.3437477009274,10.8256472478689,"1"
"207900_at","CCL17","protein_coding",4.6687252070241,4.63427449961258,4.99343228596522,4.62295643415014,4.7449390854779,4.48561174364017,4.80606002796601,5.32497019887194,4.43360469878161,4.91493512128848,4.6687252070241,4.8752128904291,4.60580514314214,4.3198796219805,4.84242365081092,4.85189426674406,4.95839472107731,4.78731721472397,4.67398314002659,4.78553932505499,4.57942430696238,4.6687252070241,4.57301877161446,4.99149576829814,4.55284160425951,4.75944358441847,4.30642201750937,4.36414430868978,4.94030649602337,4.60891570779868,4.80008902162775,4.76313526425163,4.30253007517453,4.59574228114328,4.97400973560997,4.66369221746209,4.69304899408815,4.58614805041079,4.5338371962889,4.727891027757,4.28487670530009,4.87679731104956,4.46751585099068,4.90848963472483,5.00195503364324,4.63052863542811,4.4100428558453,4.6687252070241,4.61562240418305,4.47123360704643,4.4841675014534,4.5896458940778,4.66599612614425,4.93846656042541,4.74706485972478,"0"
"209924_at","CCL18","protein_coding",4.31391257755002,4.31702829596481,4.52054607420114,4.4438317717327,4.44531288955141,4.32464004818635,4.4237598080869,4.57017994371674,3.91799486942572,4.25700923828393,4.56243150909073,4.78533268707268,4.26328530563554,4.30269967001117,4.80210472938593,4.53770154554188,4.70844263878762,4.56258981573353,4.57225140583716,4.59248861194204,4.59913389969332,4.63983955657114,4.35669776931629,4.70677750980263,4.30831688446617,4.48912386928944,4.29869128952944,4.55239904183259,4.64567897202625,4.86507872426861,4.40758243563778,4.43336518465751,4.13786245236115,4.75099668926054,4.79365796810644,5.11184186286873,4.73568157740223,4.49507302388866,4.49372564547186,4.59825075727564,4.72216444217119,4.55279136459716,4.51076021829532,4.49741321574019,4.52507840502812,4.63169203498958,4.48529540259183,4.52507840502812,4.86808725289281,4.0717054633829,4.4320837828619,4.29919209408855,4.56859569819708,4.44090484573524,5.03554636915838,"1"
"32128_at","CCL18","protein_coding",2.69284666718239,2.688981585713,2.77858922965982,2.55999010970281,2.7347280791861,2.5416432492532,2.84524932649369,3.08371314349571,2.52221227412602,2.7534563213262,2.79260598269708,2.92939962711559,2.75557495218884,2.62252724672503,2.88737895548869,2.72021290204237,2.97211877105648,2.84938634075182,2.79470684845,2.92446947587352,2.91235398721941,2.88970995001641,2.62749822352402,3.08316454913844,2.6165147143627,2.83434613928944,2.53831608603556,2.73898632138767,2.74006581678693,2.72420974414333,2.83740893435721,2.94143498611709,2.68054053532586,2.78356184934248,2.9825347246442,2.974916313086,3.30751463919366,2.86372091478231,2.81797921501579,2.88155467081615,2.77862701717055,3.11016999003791,2.81755377100327,2.91478058149924,2.83797250475027,2.97043706478555,2.70759226533545,2.77208676886925,2.89151736806514,2.81086624746229,2.70575942841788,3.02356039653444,2.92139167082054,2.94640874143131,2.8593663560268,"1"
"210072_at","CCL19","protein_coding",4.69978783261336,4.4550156592797,4.38713762706616,4.44899736574127,4.5985283953626,4.45623978878194,4.5491487721552,4.53483610230733,4.12951689719368,4.76683706555762,4.49808600186425,5.13757970679006,4.75493354946576,4.24548396853028,4.64216006279689,4.50626886402303,4.84914317122339,4.2554650334165,4.40765148045976,4.53682009174948,4.29208318728441,4.67220650174406,4.64936586343615,4.81707326765486,4.37513733030182,4.48099451188481,4.24693606188547,4.7865503034846,4.34091531158288,4.52742832405855,4.54806902046268,4.62401307881134,4.3006269303489,4.65555719653509,4.69588685253019,4.43214358003977,4.81116296151067,4.73670221885195,4.77592926433742,4.72934296442924,4.65188763892444,4.63507615120202,4.68253933533177,4.6843402522958,4.38073300349083,4.35963013359962,4.70532177713959,4.65998120361288,4.42770940869032,4.13800848707347,4.45555027328168,4.59816088012157,4.55714665051483,5.02884926793721,4.36942457723756,"0"
"216598_s_at","CCL2","protein_coding",2.54205733178429,2.72434163844827,2.65147611425708,2.64739243788868,2.72515517860717,2.55140554974307,2.7354068042862,2.42046170419911,2.25701633364031,2.75756419432633,2.4516292192783,2.8481937994679,2.77649152126196,2.41652309881677,2.84932087538315,2.67504503982175,2.76452482685212,2.77353961843215,3.0827520736533,2.42756834332939,2.90518154169093,2.78565020570002,2.49804178507806,2.66896518091696,4.31511790854673,2.77271744909869,2.60157029251917,2.6211142680639,2.50914347537712,2.8620787648457,3.01206377293387,2.50718737325139,2.50304329759045,2.60676480589476,2.72102491219096,2.79691532047576,3.06588248028635,2.75584591685591,2.68853644580722,2.87985750608519,2.66392680315343,2.69457434916886,2.72102491219096,3.22243755145162,2.63021357333536,2.80065017185665,2.87145539797774,2.64224516982179,2.62865344659593,2.5667929988267,2.59657838867809,2.86410181701088,2.6006914808401,3.01742520362924,2.91481359706312,"0"
"204606_at","CCL21","protein_coding",5.1568775273431,4.93942628012423,5.42319482552642,4.77730378093632,5.10885537012077,4.71413177958963,4.96235626869379,5.32130231923984,4.77271169462909,5.27476700921614,4.72798336430197,5.40917357530013,4.74556092386756,4.6172354625797,5.30326364933153,5.06518499927397,5.42936298780125,4.94407835153256,5.18382948655993,5.17640218981363,4.62729753572656,4.98223362756953,4.97317079415482,5.72004483040178,4.30256114601585,5.26998100138941,4.56495530101437,4.59634164287902,5.29836948760275,5.05052875012337,5.18162331095131,4.94464939375884,4.63705890149464,5.3909710591598,5.41235641086697,5.27872357386912,5.49269109208397,4.94877851084202,4.93637646734227,4.95442099065093,5.08807315334193,5.13332842499967,5.18878166740228,5.314852436453,4.98916616701615,5.10664661230385,4.53196478740214,5.04010632838214,4.95186130071376,4.69143026815448,4.7553526879187,4.82904936927037,5.14512892687716,5.59017533998602,5.30906289627403,"0"
"207861_at","CCL22","protein_coding",5.70890870568512,5.36488096358191,5.63011593028586,5.35912246914596,5.79215199097245,5.29373790648671,5.46309697633779,6.01145362677022,5.17935447428133,5.74696583216148,5.72464710465329,5.68930197403163,5.19524412903691,4.97163539098096,5.91328013202419,5.69037077618633,5.79424158405102,5.40855616070267,5.48848135282743,5.71670363730929,5.56743364200936,5.67262238021457,5.33578335738132,5.64760081560562,5.24744060935632,5.69966017051123,5.18700017836455,5.25582498520733,5.74610562408042,5.92176489309476,5.67165063964573,5.64760081560562,5.44672879536162,5.67246216801069,5.77245036045155,6.01365555888764,6.00540102817473,5.43810389976481,5.83596838198538,6.03606049724235,5.67657077946473,5.93160342900901,5.64316735823648,5.61244916842161,5.7497576029958,5.58832934470064,5.3541137522945,5.6935425358894,5.63771939729806,5.44261000023885,5.05976356440729,5.71163275090268,5.56946346396654,5.96317561725277,5.98622930935726,"0"
"210764_s_at","CCN1","protein_coding",3.83827221199029,3.70792761924032,4.07926148977854,3.82582143857317,4.03192350553573,3.61767551299045,3.74546859022415,4.00241773097048,3.44192059026778,3.8310921874197,3.61622125262138,4.33411251369891,3.66555790766279,3.75884710929395,3.77193593254903,3.62869611825498,3.79199117892327,3.66635026515903,3.37482518400889,3.68245552662066,3.70955514514038,3.60103519768885,3.70677472420382,3.84306486971053,3.8634264941228,3.58218635874547,3.32509246086177,3.62830269625066,3.78619387762757,3.87249387505367,3.60363016266911,3.74546859022415,3.57093134835036,3.74423121809286,3.82597176866995,3.83246300924048,4.09386643542517,4.10026314731138,3.74546859022415,4.07644036907953,3.94090071908106,3.88178014774734,3.7680528225197,3.89795023645503,3.80119452246494,3.77661751162121,3.54838031499117,3.53206990923404,3.76291152977269,3.52925114488785,3.66798437337192,3.76696868166825,4.0040328348194,4.02063292452636,3.40772617145491,"0"
"201289_at","CCN1","protein_coding",2.8058169411728,2.89475205324982,2.9918129353811,2.69222065831384,3.01151370726947,2.86812534195903,2.97579316567367,3.17378755682933,2.93935542391014,3.32374136397871,3.02031072313317,3.4842327250569,3.10113844685799,2.7240582628068,3.04720358582049,2.87410766062147,3.26605086561913,2.80412838346038,2.876230746902,2.91907364188835,3.09688992081088,2.90927634743854,3.10768302068219,3.29032436430372,3.14585936619473,2.96856889784515,2.94635852336718,2.9918129353811,2.96772176549714,3.16146077272481,2.94216678170974,3.00609850718407,2.74911495069014,3.36322040480931,3.0791357917674,3.38850597622226,3.09759705094212,2.9492927891029,2.79317930187393,2.90215776882087,2.85099197134696,3.08460451175663,3.00607687194651,2.97824860482379,2.97078005531829,3.05649993711261,2.63289832850855,3.12350396877361,2.97075765311885,2.83138335062783,2.84656733156178,2.82945605286935,3.09063377175662,3.05557220647302,3.14483174110844,"0"
"209101_at","CCN2","protein_coding",2.36626645497747,2.65552528635439,2.54507716222576,2.3277367080397,2.60743458819072,2.24046586819863,2.36886465969638,2.63646695767753,2.50653690742797,2.69633058752388,2.28534782214277,2.71679853270778,2.44584450012944,2.55673466026266,2.59969426952488,2.54507716222576,2.23634923902945,2.54507716222576,2.65959053891402,2.91263534333299,2.44910220284221,2.53199858110715,2.83321922854013,2.55837093188537,2.61364193574753,2.45552319359857,2.56361156958727,2.37360503818131,2.59655195571166,2.61193414828014,2.79657145760862,2.70340422149791,2.35986256784426,2.75733236483393,2.70628760384589,2.51660979546732,2.39901999945741,2.61431414868808,2.40884551937082,2.60193879231733,2.66621298599828,2.47055201651083,2.54507716222576,2.66789531519866,2.3165403044999,2.30726359958936,2.1200764874426,2.54293027878911,2.94934460122902,2.76324384254314,2.61755510457685,2.41201221984973,2.35106324468897,2.36183489750077,2.51469785100351,"0"
